2015/8/19- 10:19:00,2015/8/19,10:18:53,33.01891666,133.9393833
2015/8/19- 10:19:26,2015/8/19,10:19:21,33.01828332,133.9381834
2015/8/19- 10:20:26,2015/8/19,10:20:21,33.01708337,133.9357333
2015/8/19- 10:20:53,2015/8/19,10:20:53,33.01646663,133.9345
2015/8/19- 10:21:16,2015/8/19,10:21:22,33.01586665,133.9332667
2015/8/19- 10:21:36,2015/8/19,10:21:22,33.01586665,133.9332667
2015/8/19- 10:22:06,2015/8/19,10:21:54,33.01523332,133.9320333
2015/8/19- 10:23:00,2015/8/19,10:22:55,33.01376665,133.9291834
2015/8/19- 10:25:00,2015/8/19,10:24:52,33.0115167,133.9246833
2015/8/19- 10:27:27,2015/8/19,10:27:25,33.00894999,133.9197334
2015/8/19- 10:28:28,2015/8/19,10:28:21,33.0070333,133.9159667
2015/8/19- 10:31:45,2015/8/19,10:31:51,33.00253331,133.9072
2015/8/19- 10:32:32,2015/8/19,10:32:24,33.00189997,133.9059166
2015/8/19- 10:34:15,2015/8/19,10:34:25,32.99911668,133.9004
2015/8/19- 10:35:42,2015/8/19,10:35:54,32.99739998,133.897
2015/8/19- 10:37:01,2015/8/19,10:36:55,32.99676664,133.8957
2015/8/19- 10:37:46,2015/8/19,10:37:52,32.99481668,133.8918167
2015/8/19- 10:38:16,2015/8/19,10:38:24,32.99481668,133.8918167
2015/8/19- 10:39:35,2015/8/19,10:39:24,32.99273335,133.8874666
2015/8/19- 10:40:23,2015/8/19,10:40:21,32.99168335,133.8853
2015/8/19- 10:42:38,2015/8/19,10:42:52,32.98848331,133.8788167
2015/8/19- 10:44:19,2015/8/19,10:44:25,32.98628331,133.8745167
2015/8/19- 10:44:43,2015/8/19,10:44:53,32.98583337,133.87365
2015/8/19- 10:45:55,2015/8/19,10:45:54,32.98453334,133.8710834
2015/8/19- 10:47:01,2015/8/19,10:46:51,32.98303331,133.8681167
2015/8/19- 10:51:01,2015/8/19,10:50:55,32.97778331,133.8581834
2015/8/19- 10:55:34,2015/8/19,10:55:23,32.97221663,133.8472333
2015/8/19- 10:56:16,2015/8/19,10:56:24,32.97094996,133.8447167
2015/8/19- 10:57:08,2015/8/19,10:56:52,32.97028335,133.8434667
2015/8/19- 10:58:09,2015/8/19,10:58:22,32.96834998,133.8396667
2015/8/19- 11:00:42,2015/8/19,11:00:52,32.96511666,133.8333667
2015/8/19- 11:31:54,2015/8/19,11:31:53,32.92488336,133.7547333
2015/8/19- 11:39:07,2015/8/19,11:38:52,32.91503336,133.73645
2015/8/19- 11:48:35,2015/8/19,11:48:25,32.90035003,133.71155
2015/8/19- 12:00:40,2015/8/19,12:00:52,32.88323334,133.6788334
2015/8/19- 12:02:43,2015/8/19,12:02:54,32.88068332,133.6736667
